'Erecoil (keV)'    'Yield'
153.998            0.935751
4.41548            1.04173
34.517             0.360992
124.739            1.01725
58.1807            0.330338
32.0387            0.267977
104.192            0.899746
108.149            1.0204
25.2826            0.206502
16.0094            0.316656
20.7253            0.25201
75.371             0.973757
200.247            1.07339
95.9565            0.293332
5.29476            1.14539
138.849            0.969724
20.5656            0.248838
34.0768            0.301677
42.4729            0.285833
26.4424            0.330331
150.321            0.849941
54.0636            0.336796
26.163             0.293324
14.9704            0.934593
15.2887            0.329315
104.751            0.375969
148.4              1.07225
161.634            1.0034
174.105            0.972897
187.617            0.944091
18.0874            0.18965
30.5595            0.235148
64.9368            0.990746
38.0542            0.250997
94.4784            1.00256
20.406             0.648951
159.555            1.02558
132.372            1.0161
76.1095            0.858579
12.4911            0.709147
162.351            1.03208
60.7               1.0204
28.0813            0.287983
90.6397            0.984409
190.274            1.19605
30.3999            0.245668
115.623            0.894565
15.129             0.240345
21.7444            0.272015
94.636             1.06477
67.455             0.86261
132.693            1.08174
150.76             0.928272
112.265            1.00658
183.498            1.00255
28.5215            0.269987
23.3643            0.248842
54.9429            1.02472
14.6899            0.276337
85.6432            0.974902
126.057            1.02874
84.9225            0.951592
20.7253            1.05843
84.3248            0.999235
173.526            0.967424
135.171            0.962237
22.484             0.245667
113.265            0.963387
15.4095            0.250994
21.1655            0.262511
159.555            0.953738
137.369            0.676447
42.3131            0.254149
107.388            1.02041
52.1453            0.797103
92.7166            0.999252
123.138            1.03739
24.5231            0.411968
181.022            0.9896
101.233            0.796097
147.962            1.00976
74.0503            0.340833
31.4389            0.287983
134.889            1.03107
95.6371            1.06706
122.698            1.01839
143.246            1.00024
77.5676            0.383165
50.8268            0.242349
63.4566            0.714603
136.93             1.00571
8.53365            0.534626
11.7714            1.22256
57.7416            0.896587
108.428            1.00256
119.462            1.02675
32.479             0.965399
190.715            0.937777
67.0148            0.960087
12.3314            0.763275
26.4425            0.227665
31.2792            0.290157
24.0828            0.237172
19.4069            0.263667
139.447            1.04258
30.2801            0.206499
26.0023            0.987588
17.3289            0.256174
50.8268            0.927395
49.667             1.01724
102.71             0.982397
25.2826            0.231982
10.1326            1.0161
29.6802            0.944098
